Ticker,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,MSFT,MSFT,MSFT,MSFT,MSFT,AAPL,AAPL,AAPL,AAPL,AAPL
Price,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
Date,,,,,,,,,,,,,,,
2023-02-09,99.31501673753093,99.34481003021067,92.9886474435818,94.35919952392578,119455000,267.9070898928633,268.08323851228033,257.1438389059793,257.9461975097656,42375100,151.64138491373802,152.1837390894266,148.32811173185976,148.7718505859375,56007100
2023-02-10,94.79618781017761,96.0872861589294,93.60441054758755,93.9222183227539,54980700,255.90116143595523,258.4060608799008,255.0498909814336,257.4373779296875,25818500,147.60648709847575,149.46316214008027,147.3694580195322,149.1372528076172,57450700
2023-02-13,94.0910437433125,94.54789190623137,93.19720708667369,93.9619369506836,50076100,261.8796192378384,268.6898113331747,261.400145164768,265.48040771484375,44630900,149.07800220373113,152.3469510828992,149.0483754519819,151.94204711914062,62199000
2023-02-14,93.78316845750277,94.20028969972182,91.62803446223668,94.03145599365234,54726100,266.8013723543899,269.05185781059515,263.48432054830886,266.3121337890625,37047900,150.23350151506878,151.86304832604316,148.98913264360064,151.30010986328125,61707600
2023-02-15,93.84275567149737,96.4547454186921,93.50508825709151,96.2759780883789,50169000,263.2025743233137,265.566614091803,261.1033743039959,264.1835021972656,28922400,151.21121650909475,153.57157647071767,150.98407305919312,153.4036865234375,65573800
2023-02-16,94.7167258913076,97.01090015224685,94.09103649131777,94.85576629638672,42462600,258.98459912030484,261.6527244708974,256.9050365553152,257.1502685546875,29603600,151.60624021713144,154.39127521881363,151.44823591009165,151.80377197265625,68167900
2023-02-17,94.20028752420988,94.90542320133379,92.571521930855,93.7037124633789,34284100,254.44294147679955,255.12957315105942,251.11758101538413,253.13829040527344,30000100,150.46064065840176,151.10257366904202,148.97924287733272,150.6581573486328,59144100
2023-02-21,92.36296567753287,92.46227917896354,91.09173467409758,91.1612548828125,33629300,249.62658222759543,250.61732920198398,246.79170057721154,247.85110473632812,28397400,148.33731221810694,149.4236767462983,146.56951728902385,146.63864135742188,58867200
2023-02-22,91.07186976029493,91.4790649768656,89.98933968584355,91.022216796875,30884000,249.24399183598243,249.48922383589215,245.56551183733654,246.71319580078125,22491100,147.02379633351947,148.0904046122651,145.3350111943411,147.0633087158203,51011300
2023-02-23,91.29036136551639,91.31022861201542,89.14516094882144,90.26741790771484,41206400,250.6859525204274,251.94153913914087,245.70283657900748,249.91102600097656,29219100,148.22865607328114,148.47555569965527,145.4140093743504,147.54721069335938,48394200
2023-02-24,88.82735191404939,89.27426645106479,87.9732421781732,88.51947021484375,36585100,245.19278056900376,246.21293914937976,243.3682538076719,244.46688842773438,24990900,145.28561258669828,145.36462227322275,143.91285130614398,144.8905792236328,55469600
2023-02-27,89.25440216064453,89.54241659872595,88.72802624317121,89.25440216064453,27502300,247.64508387583098,247.99821854657074,244.63362779927607,245.38894653320312,21190000,145.8781840387877,147.32006943922315,145.6213987790375,146.0855712890625,44998500
2023-02-28,88.7181046101625,90.60509140829545,88.70817098707695,89.44309997558594,30142000,244.31978531909502,246.69362968301988,243.98625836737878,244.66310119628906,22491000,145.2263730908277,147.2311969873109,145.0091001993268,145.5819091796875,50547000
2023-03-01,89.36365638021726,90.40645952118473,89.05577467248298,89.74105072021484,31111200,245.9774923821407,246.144248340917,241.1022791735545,241.57313537597656,27565300,145.0091039171703,145.40413732845008,143.2116672358624,143.50794982910156,55479000
2023-03-02,89.0458443432277,91.64789283593468,88.97631656003954,91.36981201171875,32204400,241.84781698411012,246.60530911013456,240.92574220982544,246.3208465576172,24808200,142.58948505088003,144.8905915062189,142.11542689154663,144.1005096435547,52238100
2023-03-03,91.84653053055096,93.087968235955,91.81672966082834,93.00851440429688,35160100,247.38025919903342,250.7448353875074,246.59551372780942,250.42112731933594,30760100,146.20408774818284,149.236022634522,145.50290119247913,149.15701293945312,70732300
2023-03-06,93.37597339821141,95.31262072930046,93.35611372922939,94.4783706665039,32639300,251.53935182335243,255.15897842261484,251.0979372310023,251.97096252441406,24109800,151.88277460629178,154.36165661510182,151.55688034550414,151.9222869873047,87558000
2023-03-07,94.3294024032927,95.01467083852157,92.88933017275697,93.21707153320312,27835500,251.41186114109584,252.7753655750459,248.5573717332823,249.30287170410156,21473200,151.79387254523385,152.11978182875635,149.25575246867027,149.7199249267578,56182000
2023-03-08,93.47529384441702,95.30268646381667,93.3561130999254,93.60440063476562,34103300,249.19496214929893,249.68542618790528,246.02656865087874,248.8614501953125,17340200,150.9149591339657,151.5667779107922,149.9471166005195,150.97421264648438,47204800
2023-03-09,93.40576740123382,94.87562526615336,91.27049322874895,91.68761444091797,28813500,250.94099934444543,254.60966035641655,246.78185938190114,247.50775146484375,26653400,151.65564226284476,152.62348469471294,148.36693703717327,148.72247314453125,53833600
2023-03-10,91.53864552759404,92.15440133504755,89.78077313404465,90.00919342041016,35941000,246.291423774854,247.9688024073323,242.87779825224976,243.84890747070312,28333900,148.3471863994858,149.06812912915592,145.77942411442874,146.65838623046875,68572400
2023-03-13,89.472898681437,91.93591453341143,88.80748985999631,90.48591613769531,37335600,242.6815851358712,252.9911481619017,241.04343714552314,249.07723999023438,33339700,145.97695730432906,151.24086003469367,145.86832084762136,148.60397338867188,84457100
2023-03-14,91.92597154460599,93.7136447693308,91.806798381047,93.3263168334961,36050200,251.85326561713225,256.09088178887293,250.98024029023756,255.81622314453125,33620300,149.4039106364519,151.49761478500946,148.23855155589501,150.69766235351562,73695900
2023-03-15,92.58145687000861,96.26604296450648,92.00542797274241,95.45166015625,50622100,255.02170430462056,261.39773710687786,254.26637049083152,260.3775634765625,46028000,149.31503194180715,151.34948260848185,148.06077752387876,151.09271240234375,77167900
2023-03-16,95.54103889104195,100.49686346498038,94.84583683514583,99.63282012939453,65492000,260.1519520817623,271.285492819686,258.2587678945706,270.932373046875,54768800,150.27299535550645,154.5196720318581,149.7594399024329,153.917236328125,76161100
2023-03-17,99.57323488486855,102.13555648041809,99.41432722588,100.92391967773438,61028500,272.95303899433276,277.9263212786572,271.05003625066047,274.1007080078125,69527400,154.1443976469308,154.79621636647911,152.36671707978053,153.07778930664062,98944600
2023-03-20,99.43420102629747,101.05303312899842,99.18591347561197,100.52666473388672,32960400,271.6974636851933,272.1879277131166,264.70344185731915,267.0380554199219,43466600,153.14689176758554,155.8627873790452,152.23828797454271,155.44798278808594,73641400
2023-03-21,100.55645742962116,104.38008417201192,100.52666413605763,104.2013168334961,42110300,269.6374984870352,269.7552050595554,264.3797087419352,268.5584716796875,34558700,155.36901795458434,157.42320976774403,154.59867718770118,157.30470275878906,73938300
2023-03-22,103.55576297366062,105.8598710222932,102.62220698360557,102.66193389892578,43427400,268.1857090207041,275.680013304396,266.98897566413984,267.0968933105469,34873300,157.32446713632558,160.12924367096628,155.8529397304782,155.87269592285156,75701800
2023-03-23,104.34034599156392,105.5718575582382,103.74445745321431,104.87664794921875,40797800,272.63909952913014,275.6995897493697,269.9513666959404,272.36444091796875,36610900,156.86027933820688,159.54654859691777,155.72453196517867,156.9590301513672,67622100
2023-03-24,104.27083604812334,104.76741114179761,103.12871181724563,104.71775817871094,30393300,271.9525170784999,275.2778779537336,270.02990624154876,275.2190246582031,28172000,156.88990343786057,158.35154504613158,155.8924343453171,158.26266479492188,59196500
2023-03-27,103.90336362277968,104.0424040271739,101.23178749509955,101.7581558227539,31120900,275.150336280782,276.0920188893076,270.26530349087056,271.1089172363281,26840200,157.9565254779494,158.77623413977568,155.91218910395636,156.31710815429688,52390300
2023-03-28,101.7383046499017,101.74823069594882,99.05679467597474,100.33795928955078,32057900,270.53018284762516,270.87351368720647,266.86149121075977,269.9808654785156,21878600,156.01093927220384,156.52449472162644,154.04561279409856,155.6949005126953,45992200
2023-03-29,101.57939095840531,101.78795157003168,99.96055902408595,100.69548797607422,28779600,273.63966935521813,275.778115168562,273.1001709238038,275.1601257324219,25087000,157.39356766192319,159.0527409732352,157.37382654206215,158.77621459960938,51305700
2023-03-30,100.21878845043828,100.46707599580894,99.09652389599678,100.19892120361328,33086200,278.80918867585996,279.034782967191,276.1116365553152,278.6325988769531,25053400,159.5267880006936,160.45513302219786,159.27001781009866,160.34649658203125,49501700
2023-03-31,100.60611500458978,103.1783703015433,100.34789383942677,103.01947021484375,36863400,278.31869572846455,283.7530149729274,277.60260755409064,282.801513671875,32766000,160.42549668949934,162.95374634284104,159.9020707098414,162.85498046875,68749800
2023-04-03,101.68864224254398,103.81398293626825,101.23179408733668,103.64514923095703,25035400,281.0555031510767,282.77212729380244,278.5345407324913,281.7519836425781,24883300,162.23282167038158,164.22775993608965,162.18343872786127,164.1092529296875,56976200
2023-04-04,103.6153575922124,104.85679528719108,103.32734313772123,104.002685546875,24420100,281.7519757409846,284.9105652724409,280.22173037151373,281.7029113769531,25824300,164.5339454319251,164.77095946962157,163.06241797980005,163.5759735107422,46278300
2023-04-05,105.05541876730959,105.37322650348958,102.9499453565425,103.75439453125,28290500,280.3982640251811,281.67345840201926,277.52415228002326,278.91705322265625,22064800,162.6969680127728,163.00312110973053,159.79342626688646,161.72911071777344,51511700
2023-04-06,104.53898710670686,108.42220026038169,103.6153571623888,107.67733764648438,48711500,277.8086342608768,286.5094615754292,276.65114630640034,286.03863525390625,29770300,160.41562533913125,162.9142635361202,159.9909651957649,162.61798095703125,45390100
2023-04-10,106.24720898582663,106.85302362121595,104.39994905536618,105.71090698242188,27067400,283.694229269178,284.076805626708,279.28005247919805,283.8708190917969,23103000,159.41813321597525,160.02056884765625,158.09475496590747,160.02056884765625,47716900
2023-04-11,105.82015698023338,105.99892431955422,103.9629633760187,104.62837219238281,26311800,280.30017497191614,280.52579918788547,276.26857527576567,277.43585205078125,27276600,160.33662790848967,160.34649846878187,158.51943515436048,158.80584716796875,47644200
2023-04-12,105.84994678392115,106.01878049406454,103.62528495080397,103.92323303222656,24370300,279.35850689315987,281.53616835496916,276.58246375618245,278.0832824707031,27403400,159.22063801456596,160.05021717246308,157.79849370413785,158.11453247070312,50133100
2023-04-13,105.11500961516911,106.75370889955026,105.11500961516911,106.69412231445312,24843600,278.18136438472453,284.3710175910473,277.7693913938778,284.3121643066406,24222700,159.62556544083142,163.74384976611952,159.4181631056541,163.50682067871094,68445600
2023-04-14,106.15782680132989,108.19378779069612,106.10816625929272,108.124267578125,26578000,281.52629232028715,282.9780763118351,278.27942353889307,280.6827087402344,20987900,162.5488419808256,164.25739832506682,161.78840194622364,163.16116333007812,49386500
2023-04-17,103.94310106029505,105.43282632433963,103.80405306468714,105.24412536621094,37571200,284.4004762454157,286.03863934058404,280.7023880930552,283.2920227050781,23836200,163.04266025137323,163.3389428652635,161.99580807591275,163.18092346191406,41516200
2023-04-18,105.76056170452979,105.81022224492733,103.35714006112804,103.78419494628906,26596400,286.0091595266916,286.195538225493,281.53613062654506,282.87017822265625,20161800,164.04012619342146,165.33387789076258,163.5956947875371,164.40553283691406,49923000
2023-04-19,102.87049630184782,104.26090805358163,102.36398759416694,103.46638488769531,20905700,280.5356559778158,283.5372939781077,279.11332800027645,282.9487609863281,17150300,163.74385542338587,166.07458878664085,163.48707013576512,165.55116271972656,47720200
2023-04-20,103.19824205773932,105.52220991435789,103.1585151400448,104.56878662109375,27820800,279.80970610176666,283.51761266618416,279.6429351736415,280.6532897949219,23244400,164.03026014199096,165.78818457608216,163.50683405035483,164.58331298828125,52456400
2023-04-21,104.74755197991318,105.27392036941873,104.0622759226367,104.6879653930664,25800100,279.57433198899173,280.81028105928004,277.6615101881032,280.3100280761719,21676400,163.00313749199609,164.38576938158798,162.45008473615934,162.9735107421875,58337300
2023-04-24,104.76740994777748,105.89960054228061,103.98282039945786,105.24412536621094,23542800,276.70996125679454,279.5154307545352,273.4042388617488,276.39605712890625,26611000,162.95376899838274,163.54633418620037,161.85753394961128,163.27967834472656,41949600
2023-04-25,105.1050897593156,105.95919955597199,103.12871536300369,103.1386489868164,46664100,274.17916681026793,276.2293025282691,270.11811093666,270.16717529296875,45772200,163.1413863693782,164.24749178401862,161.69948603710247,161.73899841308594,48714100
2023-04-26,104.20131406851206,105.62151911538743,101.92699926885099,102.99960327148438,53347600,291.0413759757721,293.85663480146826,287.14709026508365,289.7367248535156,64599200,161.03779484245666,163.2302645252869,160.78102468006927,161.72911071777344,45498800
2023-04-27,103.73452888709065,107.62768318681694,102.83076620158695,106.85301971435547,50089200,290.325287881764,299.3792649257392,289.6190184598168,299.01629638671875,46462600,163.1413887265841,166.46959064736794,163.1413887265841,166.3214569091797,64902300
2023-04-28,106.30679582140083,106.61466995148949,104.37014843058833,106.604736328125,36139800,298.2119472041732,303.038096464785,297.525285592319,301.39996337890625,36469600,166.40048449959994,167.74361912541863,165.79804878354395,167.57571411132812,55275900
2023-05-01,106.10816356457741,107.25028780821327,106.08830389454782,106.4656982421875,26681700,301.1154729285125,302.7143903771624,299.33017676280843,299.73236083984375,21294100,167.18066329991268,168.33615167039042,166.5486008988935,167.48681640625,52472900
2023-05-02,106.4061047175776,106.46569130091618,102.99959945592909,104.59857177734375,30997200,301.8904532238792,303.28335441543976,298.1138739067997,299.58526611328125,26404400,167.98062504743248,168.237410301642,165.46224586153255,166.44984436035156,48425700
2023-05-03,104.80713856675996,106.75371203414588,104.24104326031167,104.6879653930664,21795400,300.7721438172862,302.7241809919645,298.29039713141395,298.594482421875,22360800,167.3979472668269,168.80033534118735,165.08697037258037,165.3733673095703,65136000
2023-05-04,104.76740065591308,104.87664777175794,103.2578158561728,103.97288513183594,23419500,300.3994232958919,301.8904532238792,297.61359097721964,299.58526611328125,22519900,162.84513031273676,164.96846124572582,162.27232132426357,163.7339630126953,81235400
2023-05-05,104.10200016796126,105.1547369199555,103.39686445887698,104.84686279296875,26639300,299.8893428831968,306.0201435685824,298.4669851499672,304.7253112792969,28197100,168.8595738460577,172.13840783799864,168.64230098781798,171.41746520996094,113453200
2023-05-08,104.45952890885576,107.22048500326504,104.43966924058789,107.03178405761719,26511400,304.21515065461654,304.2838227867831,300.25219386620853,302.76336669921875,21318600,170.34100335662225,171.69402369424722,169.9755966946327,171.34835815429688,55962800
2023-05-09,107.64753918803392,109.39548549302289,106.45576209384788,106.61466217041016,36360100,302.12579484871236,304.1268961575847,300.46802429382234,301.1448669433594,21340800,170.90397203564868,171.38788579373352,169.47195681736497,169.6398468017578,45326900
2023-05-10,107.2304286612031,112.1663863838794,107.19070174381547,110.98453521728516,63153400,302.73398062957256,307.03044986140986,301.80211703381246,306.3536071777344,30078000,170.87431142683658,171.87178057282452,169.76819076413835,171.40760803222656,53724500
2023-05-11,114.60952346058797,117.11225838749655,113.62630697970965,115.7715072631836,78900000,304.1857677171531,305.1863034639446,300.419007926499,304.195556640625,31680200,171.6940112425966,172.42482451357537,170.03483786854437,171.59524536132812,49514700
2023-05-12,115.88075409322448,117.22150521421085,115.31465883871317,116.70507049560547,41102300,304.6272153165958,304.7253141155851,300.7525672086982,303.0773620605469,19774700,171.70401959715826,172.13916641173466,169.11293731632776,170.66561889648438,45533100
2023-05-15,115.31466013159502,117.66842862523404,115.21534663580364,115.71192169189453,36266800,303.2048941545713,303.98962469259277,301.72368308333836,303.5580139160156,16336500,171.2490949935239,171.29854623618587,169.57774258819362,170.17112731933594,37266700
2023-05-16,115.69206549343929,119.92288749691578,115.63247890570157,118.6913833618164,45035600,303.92091849850675,307.7269240462881,303.92091849850675,305.79449462890625,26730300,170.0920083491569,171.229311478379,169.90410268128184,170.17112731933594,42110300
2023-05-17,118.79069754797297,120.83658456146485,118.07562818248286,120.01226806640625,33323600,307.0036472035513,309.10740625813224,305.4798671864211,308.6846923828125,24315000,169.81512066054435,171.02164360752573,168.53934785672587,170.7843017578125,57951600
2023-05-18,120.12151262229324,122.46534768023274,120.00233944868812,121.98863983154297,35234200,309.20581541203563,313.6394823198299,308.4095290274022,313.1282653808594,27276000,171.09090533475324,173.30619185371427,170.67554194189896,173.1182861328125,65496700
2023-05-19,122.7037026780781,125.10712419543219,121.31329096834843,121.91911315917969,41353400,311.37834159149793,313.35432671083794,311.0146096045722,312.9512634277344,27546700,174.44345770293714,174.44345770293714,173.00946211256743,173.22703552246094,55809500
2023-05-22,122.0978806379514,125.56397250500119,121.89924606366814,124.19342803955078,35253000,313.2068809214525,317.1293303008465,312.6268717902356,315.7431945800781,24115700,172.06006024351018,172.78201528070161,171.5359102025042,172.2776336669922,43570900
2023-05-23,123.30952819924319,123.77630241228727,121.37288083002176,121.7204818725586,34046300,314.612676200923,317.2571435018196,309.91359107162907,309.9234313964844,30797200,171.21942956296672,171.46667068919274,169.38983919273392,169.666748046875,50747300
2023-05-24,120.29035552447165,121.07494509546325,119.03898414491616,120.07186126708984,34182600,309.4023704280069,311.14239768103363,307.3182318525054,308.5372619628906,23384900,169.2019563309073,170.51728111058472,168.63825433413288,169.9436798095703,45143500
2023-05-25,123.66705529543533,124.46157845882605,121.12459329600016,122.63418579101562,42317000,317.76829739796784,321.36634580570205,314.5831525784272,320.4029541015625,43301700,170.50737715893996,171.98092464144923,169.7953214946183,171.0809783935547,56058300
2023-05-26,122.32629304543168,124.40198064443256,121.61122377835261,123.75643157958984,35635900,318.5350972767318,327.75632087129475,318.39748274598566,327.2549743652344,36630600,171.40731814416733,173.83027792153462,171.1996289790676,173.4940185546875,54835000
2023-05-30,124.77939071533267,124.79925796255891,121.16432458789733,122.82288360595703,35076700,329.5553945984625,330.0567411570019,324.925101668545,325.6034240722656,29503100,175.00720044696425,177.01479758641247,174.62150481648905,175.34344482421875,55964400
2023-05-31,121.90918533877162,123.21020965782616,121.66089779225682,122.02836608886719,37325800,326.66512243856624,330.2533305472488,321.78906193921273,322.8311462402344,45950600,175.37309480914308,177.37080753192686,174.80937774220615,175.29397583007812,99625300
2023-06-01,121.97869149626527,123.56773009546939,121.7800645127899,122.87252807617188,30772700,320.41277005822946,327.8841260635335,319.2232608919035,326.9501953125,26773900,175.73900583250884,178.13229834590607,174.97749886766357,178.10263061523438,68901800
2023-06-02,123.14067480159811,125.28588258536075,122.91225452916805,123.8160171508789,26980100,328.5919763107523,331.7869618694956,326.92074109501317,329.7225036621094,25873800,179.03224397161875,179.77396735384346,177.28177256425622,178.953125,61996900
2023-06-05,123.16055782498627,126.55712967396519,122.99171653318454,125.14685821533203,32305500,329.5455435788118,332.8290019187476,328.99502541409146,330.25335693359375,21307100,180.61459616435278,182.908986017055,176.0752375225132,177.59825134277344,121946500
2023-06-06,125.14685941446244,127.41123309167713,124.50131026598763,126.43795013427734,26638300,329.65367979425776,329.6930110935296,326.5471971745733,328.0316162109375,20396200,177.9839838617166,178.1323225352186,175.47200499411858,177.2323760986328,64848400
2023-06-07,126.10027088310036,128.15608373390776,121.28349435723253,121.660888671875,52539000,326.03597374540885,328.8278959178741,317.04086678111935,317.9059753417969,40717100,176.47083445864072,179.21027045240393,175.36319900574063,175.85768127441406,61944600
2023-06-08,121.39273980488107,122.38588990281892,120.40951575238618,121.30335235595703,29389200,318.4564875738247,321.11079515355357,317.8764784362374,319.754150390625,23277700,175.93678298136524,178.84434109966037,175.50165126625262,178.57733154296875,50214900
2023-06-09,121.41260564070839,122.91226448637528,121.07493822728019,121.39274597167969,23778300,319.48869141586215,324.40405344263496,318.91852262119164,321.25823974609375,22529000,179.4970774647442,180.21901740774703,178.63668307937917,178.96304321289062,48900000
2023-06-12,121.94889950704935,123.20027073226454,120.82664264189053,122.79307556152344,28306400,323.0179085879385,326.4783425572576,319.6558178575519,326.2325744628906,24260300,179.26960009694577,181.8606822718443,178.9729077272824,181.76177978515625,54274900
2023-06-13,124.1239051576865,124.30267248212147,122.33623191333673,122.98178100585938,22278300,328.80823245588505,331.27575382243526,324.7973101956696,328.63128662109375,22951300,180.78275804737982,182.11785139625292,180.42673013626612,181.28712463378906,54929100
2023-06-14,122.25678829416454,123.2002855319085,120.61808894619637,122.82288360595703,30592300,328.6803912358667,333.30084307513505,327.17629180750674,331.6296081542969,26003800,181.34642742806082,182.35517550952275,180.01133431975106,181.92002868652344,57462900
2023-06-15,122.29650693637248,124.60061494495433,121.56157795855897,124.23314666748047,35246300,331.76726551850345,343.9180252922513,331.492006462169,342.2074890136719,38899100,181.9299404833556,184.46168752877136,181.75191900244837,183.95730590820312,65433200
2023-06-16,125.06740756452986,125.2461749072965,122.43555796490669,122.68384552001953,45535600,345.37296607001366,345.5204209141478,336.1615834609438,336.5351257324219,46552000,184.66937243020826,184.92651290759443,182.2365277422246,182.8793487548828,101256200
2023-06-20,122.08794120508804,123.7167067510306,121.30335172255789,122.25677490234375,26097500,333.5662870008195,336.28938669423195,330.17467528796925,332.3276062011719,26375400,182.37496829785866,184.0463209118931,182.37496829785866,182.9683380126953,49799100
2023-06-21,121.56157701225514,121.8197981667708,119.2773286902029,119.72425079345703,30306300,330.67606636446294,332.0130604612283,326.4488669428893,327.91363525390625,25117800,182.85953033754498,183.36391189129432,180.575024752965,181.92991638183594,49515700
2023-06-22,119.17801777862638,122.39582213705168,118.01603392379701,122.30644226074219,26952200,328.4641322789384,334.36256644173795,327.69733703781395,333.9595031738281,23556800,181.71233685638003,184.98580683232038,181.64310210019994,184.9363555908203,51245300
2023-06-23,120.5485528545616,121.94889809128166,120.23074513502094,121.5019760131836,34913600,328.70010653848016,332.2391735369446,327.8055369647912,329.34893798828125,23146900,183.5023838322858,185.49019723798705,182.96833449974372,184.61990356445312,53117000
